j1_1,j1_2,j1_3,j1_4,j1_5,j1_6,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j1_l1,j1_l2,j2_l1,j2_l2
chiyu,hitmontop,regidrago,scizor,tsareena,whimsicott,annihilape,farigiraf,gholdengo,ironbundle,ogerponcornerstone,rillaboom,regidrago,whimsicott,ogerponcornerstone,rillaboom
calyrexshadow,chienpao,pelipper,scrafty,whimsicott,zamazentacrowned,amoonguss,ariados,froslass,grimmsnarl,koraidon,lunala,calyrexshadow,whimsicott,grimmsnarl,lunala
calyrexshadow,chienpao,pelipper,scrafty,whimsicott,zamazentacrowned,amoonguss,ariados,froslass,grimmsnarl,koraidon,lunala,chienpao,whimsicott,grimmsnarl,lunala
chiyu,hitmontop,regidrago,scizor,tsareena,whimsicott,armarouge,articunogalar,barraskewda,chienpao,ironboulder,zoroarkhisui,chiyu,whimsicott,armarouge,chienpao
chiyu,hitmontop,regidrago,scizor,tsareena,whimsicott,armarouge,articunogalar,barraskewda,chienpao,ironboulder,zoroarkhisui,chiyu,whimsicott,armarouge,chienpao
chiyu,hitmontop,regidrago,scizor,tsareena,whimsicott,armarouge,articunogalar,barraskewda,chienpao,ironboulder,zoroarkhisui,regidrago,whimsicott,armarouge,barraskewda
chiyu,hitmontop,regidrago,scizor,tsareena,whimsicott,azelf,copperajah,dragonite,indeedee,sableye,taurospaldeablaze,regidrago,whimsicott,sableye,taurospaldeablaze
chiyu,hitmontop,regidrago,scizor,tsareena,whimsicott,azelf,copperajah,dragonite,indeedee,sableye,taurospaldeablaze,regidrago,whimsicott,azelf,sableye
chiyu,hitmontop,regidrago,scizor,tsareena,whimsicott,azelf,copperajah,dragonite,indeedee,sableye,taurospaldeablaze,regidrago,whimsicott,azelf,sableye
blaziken,cacturne,calyrexice,clefable,indeedeef,ursalunabloodmoon,gothitelle,ironhands,miraidon,palkiaorigin,pelipper,screamtail,blaziken,indeedeef,ironhands,pelipper
calyrexice,fluttermane,incineroar,ironhands,miraidon,whimsicott,brutebonnet,incineroar,koraidon,lunala,ursaluna,walkingwake,incineroar,miraidon,incineroar,koraidon
calyrexshadow,chiyu,ogerponcornerstone,ragingbolt,tinglu,zamazentacrowned,calyrexice,fluttermane,incineroar,ironhands,miraidon,whimsicott,tinglu,zamazentacrowned,miraidon,whimsicott
calyrexshadow,grimmsnarl,incineroar,landorus,ogerponwellspring,terapagos,calyrexice,chiyu,fluttermane,groudon,jumpluff,ragingbolt,incineroar,ogerponwellspring,chiyu,groudon
calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,calyrexshadow,chiyu,ogerponcornerstone,ragingbolt,tinglu,zamazentacrowned,incineroar,miraidon,tinglu,zamazentacrowned
calyrexshadow,clefairy,grimmsnarl,incineroar,rillaboom,zamazentacrowned,araquanid,ariados,calyrexshadow,electrodehisui,inteleon,palkiaorigin,calyrexshadow,clefairy,calyrexshadow,inteleon
calyrexshadow,clefairy,grimmsnarl,incineroar,rillaboom,zamazentacrowned,araquanid,ariados,calyrexshadow,electrodehisui,inteleon,palkiaorigin,calyrexshadow,incineroar,electrodehisui,inteleon
brutebonnet,indeedeef,ironcrown,koraidon,whimsicott,zamazentacrowned,entei,incineroar,ironvaliant,miraidon,necrozmadawnwings,okidogi,koraidon,whimsicott,entei,incineroar
brutebonnet,indeedeef,ironcrown,koraidon,whimsicott,zamazentacrowned,entei,incineroar,ironvaliant,miraidon,necrozmadawnwings,okidogi,ironcrown,zamazentacrowned,entei,okidogi
brutebonnet,indeedeef,ironcrown,koraidon,whimsicott,zamazentacrowned,entei,incineroar,ironvaliant,miraidon,necrozmadawnwings,okidogi,ironcrown,zamazentacrowned,entei,incineroar
calyrexshadow,clefairy,grimmsnarl,incineroar,rillaboom,zamazentacrowned,calyrexice,incineroar,indeedeef,lunala,ursalunabloodmoon,urshifurapidstrike,calyrexshadow,clefairy,calyrexice,urshifu
calyrexshadow,clefairy,grimmsnarl,incineroar,rillaboom,zamazentacrowned,calyrexice,incineroar,indeedeef,lunala,ursalunabloodmoon,urshifurapidstrike,calyrexshadow,incineroar,incineroar,lunala
ironhands,lugia,miraidon,mismagius,pelipper,screamtail,calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,miraidon,mismagius,calyrexice,urshifurapidstrike
gastrodon,heatran,koraidon,rillaboom,screamtail,terapagos,calyrexshadow,clefairy,grimmsnarl,incineroar,rillaboom,zamazentacrowned,heatran,screamtail,calyrexshadow,rillaboom
gastrodon,heatran,koraidon,rillaboom,screamtail,terapagos,calyrexshadow,clefairy,grimmsnarl,incineroar,rillaboom,zamazentacrowned,koraidon,rillaboom,calyrexshadow,incineroar
gastrodon,heatran,koraidon,rillaboom,screamtail,terapagos,calyrexshadow,clefairy,grimmsnarl,incineroar,rillaboom,zamazentacrowned,koraidon,rillaboom,calyrexshadow,incineroar
gastrodon,heatran,koraidon,rillaboom,screamtail,terapagos,araquanid,ariados,calyrexshadow,electrodehisui,inteleon,palkiaorigin,heatran,koraidon,electrodehisui,inteleon
gastrodon,heatran,koraidon,rillaboom,screamtail,terapagos,araquanid,ariados,calyrexshadow,electrodehisui,inteleon,palkiaorigin,heatran,koraidon,electrodehisui,inteleon
chienpao,eternatus,ogerponhearthflame,rillaboom,tornadus,zamazentacrowned,farigiraf,hitmontop,hooh,miraidon,sneasler,ursaluna,eternatus,tornadus,farigiraf,sneasler
farigiraf,hitmontop,hooh,miraidon,sneasler,ursaluna,chienpao,eternatus,ogerponhearthflame,rillaboom,tornadus,zamazentacrowned,farigiraf,hooh,ogerponhearthflame,tornadus
farigiraf,hitmontop,hooh,miraidon,sneasler,ursaluna,chienpao,eternatus,ogerponhearthflame,rillaboom,tornadus,zamazentacrowned,hitmontop,hooh,chienpao,tornadus
amoonguss,calyrexice,dondozo,tatsugiri,ursalunabloodmoon,urshifurapidstrike,archaludon,kingambit,kyogre,murkrow,urshifurapidstrike,zaciancrowned,amoonguss,dondozo,kyogre,murkrow
amoonguss,calyrexice,dondozo,tatsugiri,ursalunabloodmoon,urshifurapidstrike,archaludon,kingambit,kyogre,murkrow,urshifurapidstrike,zaciancrowned,ursalunabloodmoon,urshifu,kyogre,murkrow
fluttermane,groudon,rillaboom,solgaleo,tinglu,zapdosgalar,calyrexshadow,chiyu,indeedee,ogerponwellspring,ribombee,terapagos,fluttermane,groudon,chiyu,ribombee
fluttermane,groudon,rillaboom,solgaleo,tinglu,zapdosgalar,calyrexshadow,chiyu,indeedee,ogerponwellspring,ribombee,terapagos,solgaleo,tinglu,chiyu,ribombee
amoonguss,dialgaorigin,lilliganthisui,lunala,ragingbolt,torkoal,entei,ironhands,miraidon,necrozmadawnwings,ogerponcornerstone,ursaluna,lilliganthisui,torkoal,ironhands,necrozmadawnwings
amoonguss,dialgaorigin,lilliganthisui,lunala,ragingbolt,torkoal,entei,ironhands,miraidon,necrozmadawnwings,ogerponcornerstone,ursaluna,amoonguss,lunala,miraidon,ogerponcornerstone
jumpluff,lurantis,necrozmaduskmane,screamtail,tinkaton,toxtricitylowkey,clefable,kyogre,primarina,screamtail,slowkinggalar,tinkaton,tinkaton,toxtricitylowkey,primarina,tinkaton
clefairy,ironjugulis,kyogre,mienshao,primarina,slowkinggalar,clefable,kyogre,primarina,screamtail,slowkinggalar,tinkaton,ironjugulis,slowkinggalar,clefable,kyogre
alomomola,heracross,quagsire,slowbro,swampert,tinkaton,clefairy,ironjugulis,kyogre,mienshao,primarina,slowkinggalar,slowbro,tinkaton,kyogre,mienshao
bruxish,clefairy,enamorus,espeon,hatterene,lurantis,clefable,kyogre,primarina,screamtail,slowkinggalar,tinkaton,bruxish,hatterene,kyogre,slowkinggalar
clefairy,ironjugulis,kyogre,mienshao,primarina,slowkinggalar,clefairy,enamorus,hatterene,jumpluff,milotic,tinkaton,kyogre,mienshao,hatterene,tinkaton
alomomola,heracross,quagsire,slowbro,swampert,tinkaton,chansey,hatterene,ironjugulis,necrozmaduskmane,sylveon,toxapex,slowbro,tinkaton,hatterene,necrozmaduskmane
clefable,kyogre,primarina,screamtail,slowkinggalar,tinkaton,kingdra,kyogre,mienshao,murkrow,screamtail,toedscruel,clefable,kyogre,kyogre,mienshao
chiyu,hitmontop,regidrago,scizor,tsareena,whimsicott,blaziken,fluttermane,mimikyu,regieleki,sinistcha,tornadus,chiyu,whimsicott,fluttermane,sinistcha
chiyu,hitmontop,regidrago,scizor,tsareena,whimsicott,blaziken,fluttermane,mimikyu,regieleki,sinistcha,tornadus,chiyu,whimsicott,mimikyu,tornadus
chiyu,hitmontop,regidrago,scizor,tsareena,whimsicott,blaziken,fluttermane,mimikyu,regieleki,sinistcha,tornadus,hitmontop,scizor,fluttermane,regieleki
chiyu,hitmontop,regidrago,scizor,tsareena,whimsicott,chandelure,hatterene,kingambit,porygon2,smeargle,urshifurapidstrike,regidrago,tsareena,porygon2,urshifurapidstrike
chiyu,hitmontop,regidrago,scizor,tsareena,whimsicott,chandelure,hatterene,kingambit,porygon2,smeargle,urshifurapidstrike,regidrago,tsareena,porygon2,smeargle
corviknight,mabosstiff,pelipper,poliwrath,snorlax,vikavolt,abomasnow,armarouge,beartic,cetitan,magmar,mismagius,snorlax,vikavolt,abomasnow,beartic
corviknight,mabosstiff,pelipper,poliwrath,snorlax,vikavolt,abomasnow,armarouge,beartic,cetitan,magmar,mismagius,corviknight,mabosstiff,cetitan,magmar
archaludon,gliscor,gothorita,jumpluff,politoed,toxicroak,hawlucha,magnezone,ninetalesalola,scrafty,skeledirge,ursaluna,politoed,toxicroak,magnezone,scrafty
archaludon,gliscor,gothorita,jumpluff,politoed,toxicroak,hawlucha,magnezone,ninetalesalola,scrafty,skeledirge,ursaluna,gothorita,politoed,ninetalesalola,scrafty
ditto,indeedeef,ironvaliant,lunala,samurotthisui,ursaluna,dragonite,excadrill,grimmsnarl,infernape,mandibuzz,rotomwash,indeedeef,ursaluna,grimmsnarl,mandibuzz
ditto,indeedeef,ironvaliant,lunala,samurotthisui,ursaluna,dragonite,excadrill,grimmsnarl,infernape,mandibuzz,rotomwash,indeedeef,ursaluna,excadrill,grimmsnarl
ditto,indeedeef,ironvaliant,lunala,samurotthisui,ursaluna,dragonite,excadrill,grimmsnarl,infernape,mandibuzz,rotomwash,ditto,ironvaliant,grimmsnarl,mandibuzz
ditto,indeedeef,ironvaliant,lunala,samurotthisui,ursaluna,dragonite,excadrill,grimmsnarl,infernape,mandibuzz,rotomwash,ditto,ironvaliant,grimmsnarl,mandibuzz
groudon,incineroar,jumpluff,ragingbolt,terapagos,urshifurapidstrike,articunogalar,brutebonnet,calyrexshadow,chiyu,indeedeef,koraidon,groudon,jumpluff,brutebonnet,calyrexshadow
groudon,incineroar,jumpluff,ragingbolt,terapagos,urshifurapidstrike,articunogalar,brutebonnet,calyrexshadow,chiyu,indeedeef,koraidon,incineroar,terapagos,articunogalar,koraidon
groudon,incineroar,jumpluff,ragingbolt,terapagos,urshifurapidstrike,articunogalar,brutebonnet,calyrexshadow,chiyu,indeedeef,koraidon,groudon,jumpluff,chiyu,koraidon
calyrexice,incineroar,sinistcha,terapagos,tornadus,urshifurapidstrike,articunogalar,brutebonnet,calyrexshadow,chiyu,indeedeef,koraidon,tornadus,urshifurapidstrike,chiyu,koraidon
brutebonnet,chiyu,fluttermane,ironbundle,koraidon,smeargle,calyrexshadow,grimmsnarl,groudon,ragingbolt,sylveon,whimsicott,koraidon,smeargle,calyrexshadow,whimsicott
brutebonnet,chiyu,fluttermane,ironbundle,koraidon,smeargle,calyrexshadow,grimmsnarl,groudon,ragingbolt,sylveon,whimsicott,fluttermane,smeargle,calyrexshadow,whimsicott
brutebonnet,chiyu,fluttermane,ironbundle,koraidon,smeargle,calyrexshadow,grimmsnarl,groudon,ragingbolt,sylveon,whimsicott,fluttermane,smeargle,groudon,ragingbolt
amoonguss,basculegion,calyrexice,kyogre,tornadus,urshifurapidstrike,chienpao,ironhands,ironjugulis,miraidon,ogerponcornerstone,zamazentacrowned,kyogre,tornadus,ironhands,miraidon
chiyu,hitmontop,regidrago,scizor,tsareena,whimsicott,brutebonnet,gothitelle,incineroar,ragingbolt,screamtail,torkoal,scizor,tsareena,incineroar,screamtail
chiyu,hitmontop,regidrago,scizor,tsareena,whimsicott,brutebonnet,gothitelle,incineroar,ragingbolt,screamtail,torkoal,tsareena,whimsicott,incineroar,screamtail
chiyu,indeedeef,koraidon,lilliganthisui,reshiram,whimsicott,ironhands,kingambit,kyogre,miraidon,tornadus,urshifurapidstrike,chiyu,whimsicott,miraidon,tornadus
espathra,incineroar,salamence,weezinggalar,zaciancrowned,zamazentacrowned,espathra,incineroar,salamence,weezinggalar,zaciancrowned,zamazentacrowned,incineroar,salamence,incineroar,salamence
brutebonnet,eternatus,fluttermane,ragingbolt,sableye,zamazentacrowned,calyrexshadow,hooh,ironhands,ogerponwellspring,ursaluna,whimsicott,sableye,zamazentacrowned,calyrexshadow,ironhands
brutebonnet,eternatus,fluttermane,ragingbolt,sableye,zamazentacrowned,calyrexshadow,hooh,ironhands,ogerponwellspring,ursaluna,whimsicott,brutebonnet,eternatus,ogerponwellspring,ursaluna
calyrexshadow,hooh,ironhands,ogerponwellspring,ursaluna,whimsicott,brutebonnet,eternatus,fluttermane,ragingbolt,sableye,zamazentacrowned,calyrexshadow,ogerponwellspring,brutebonnet,ragingbolt
calyrexshadow,hooh,ironhands,ogerponwellspring,ursaluna,whimsicott,brutebonnet,eternatus,fluttermane,ragingbolt,sableye,zamazentacrowned,calyrexshadow,hooh,ragingbolt,zamazentacrowned
calyrexshadow,hooh,ironhands,ogerponwellspring,ursaluna,whimsicott,brutebonnet,eternatus,fluttermane,ragingbolt,sableye,zamazentacrowned,hooh,ursaluna,sableye,zamazentacrowned
incineroar,koraidon,miraidon,regieleki,volcarona,walkingwake,brutebonnet,eternatus,fluttermane,ragingbolt,sableye,zamazentacrowned,incineroar,koraidon,eternatus,fluttermane
incineroar,koraidon,miraidon,regieleki,volcarona,walkingwake,brutebonnet,eternatus,fluttermane,ragingbolt,sableye,zamazentacrowned,miraidon,regieleki,eternatus,zamazentacrowned
incineroar,koraidon,miraidon,regieleki,volcarona,walkingwake,brutebonnet,eternatus,fluttermane,ragingbolt,sableye,zamazentacrowned,miraidon,regieleki,fluttermane,zamazentacrowned
chienpao,dragonite,ironjugulis,kyogre,ludicolo,urshifurapidstrike,brutebonnet,eternatus,fluttermane,ragingbolt,sableye,zamazentacrowned,ironjugulis,kyogre,fluttermane,ragingbolt
chienpao,dragonite,ironjugulis,kyogre,ludicolo,urshifurapidstrike,brutebonnet,eternatus,fluttermane,ragingbolt,sableye,zamazentacrowned,ironjugulis,kyogre,ragingbolt,sableye
calyrexshadow,hooh,ironhands,ogerponwellspring,ursaluna,whimsicott,incineroar,koraidon,miraidon,regieleki,volcarona,walkingwake,calyrexshadow,hooh,miraidon,regieleki
calyrexshadow,hooh,ironhands,ogerponwellspring,ursaluna,whimsicott,incineroar,koraidon,miraidon,regieleki,volcarona,walkingwake,calyrexshadow,ogerponwellspring,incineroar,miraidon
brutebonnet,eternatus,fluttermane,ragingbolt,sableye,zamazentacrowned,enamorustherian,grimmsnarl,screamtail,sinistcha,terapagos,zaciancrowned,brutebonnet,zamazentacrowned,enamorustherian,terapagos
chienpao,dragonite,ironjugulis,kyogre,ludicolo,urshifurapidstrike,amoonguss,calyrexice,farigiraf,indeedeef,ninetalesalola,ursalunabloodmoon,dragonite,kyogre,amoonguss,indeedeef
chienpao,dragonite,ironjugulis,kyogre,ludicolo,urshifurapidstrike,amoonguss,calyrexice,farigiraf,indeedeef,ninetalesalola,ursalunabloodmoon,chienpao,ironjugulis,amoonguss,indeedeef
enamorustherian,grimmsnarl,screamtail,sinistcha,terapagos,zaciancrowned,brutebonnet,eternatus,fluttermane,ragingbolt,sableye,zamazentacrowned,grimmsnarl,zaciancrowned,brutebonnet,zamazentacrowned
chienpao,dragonite,ironjugulis,kyogre,ludicolo,urshifurapidstrike,amoonguss,calyrexice,farigiraf,indeedeef,ninetalesalola,ursalunabloodmoon,dragonite,ironjugulis,calyrexice,indeedeef
gothitelle,groudon,landorus,lilliganthisui,reshiram,tyranitar,chienpao,dragonite,ironjugulis,kyogre,ludicolo,urshifurapidstrike,groudon,reshiram,ironjugulis,kyogre
gothitelle,groudon,landorus,lilliganthisui,reshiram,tyranitar,chienpao,dragonite,ironjugulis,kyogre,ludicolo,urshifurapidstrike,lilliganthisui,tyranitar,kyogre,urshifurapidstrike
calyrexshadow,hooh,ironhands,ogerponwellspring,ursaluna,whimsicott,amoonguss,calyrexice,farigiraf,indeedeef,ninetalesalola,ursalunabloodmoon,hooh,ursaluna,amoonguss,farigiraf
brutebonnet,eternatus,fluttermane,ragingbolt,sableye,zamazentacrowned,incineroar,koraidon,miraidon,regieleki,volcarona,walkingwake,ragingbolt,sableye,miraidon,regieleki
calyrexshadow,hooh,ironhands,ogerponwellspring,ursaluna,whimsicott,amoonguss,calyrexice,farigiraf,indeedeef,ninetalesalola,ursalunabloodmoon,hooh,ironhands,amoonguss,farigiraf
brutebonnet,eternatus,fluttermane,ragingbolt,sableye,zamazentacrowned,incineroar,koraidon,miraidon,regieleki,volcarona,walkingwake,fluttermane,sableye,miraidon,regieleki
calyrexshadow,hooh,ironhands,ogerponwellspring,ursaluna,whimsicott,amoonguss,calyrexice,farigiraf,indeedeef,ninetalesalola,ursalunabloodmoon,calyrexshadow,ogerponwellspring,indeedeef,ninetalesalola
gothitelle,groudon,landorus,lilliganthisui,reshiram,tyranitar,brutebonnet,eternatus,fluttermane,ragingbolt,sableye,zamazentacrowned,landorus,tyranitar,eternatus,zamazentacrowned
glimmora,hydrapple,klefki,lunala,rayquaza,wochien,enamorustherian,grimmsnarl,screamtail,sinistcha,terapagos,zaciancrowned,hydrapple,klefki,enamorustherian,grimmsnarl
gothitelle,groudon,landorus,lilliganthisui,reshiram,tyranitar,brutebonnet,eternatus,fluttermane,ragingbolt,sableye,zamazentacrowned,groudon,lilliganthisui,sableye,zamazentacrowned
glimmora,hydrapple,klefki,lunala,rayquaza,wochien,enamorustherian,grimmsnarl,screamtail,sinistcha,terapagos,zaciancrowned,klefki,wochien,sinistcha,zaciancrowned
chienpao,dragonite,ironjugulis,kyogre,ludicolo,urshifurapidstrike,incineroar,koraidon,miraidon,regieleki,volcarona,walkingwake,kyogre,ludicolo,miraidon,regieleki
chienpao,dragonite,ironjugulis,kyogre,ludicolo,urshifurapidstrike,incineroar,koraidon,miraidon,regieleki,volcarona,walkingwake,kyogre,ludicolo,miraidon,regieleki
chienpao,dragonite,ironjugulis,kyogre,ludicolo,urshifurapidstrike,incineroar,koraidon,miraidon,regieleki,volcarona,walkingwake,ironjugulis,kyogre,miraidon,regieleki
calyrexshadow,hooh,ironhands,ogerponwellspring,ursaluna,whimsicott,glimmora,hydrapple,klefki,lunala,rayquaza,wochien,hooh,ironhands,glimmora,klefki
calyrexshadow,hooh,ironhands,ogerponwellspring,ursaluna,whimsicott,glimmora,hydrapple,klefki,lunala,rayquaza,wochien,calyrexshadow,ogerponwellspring,klefki,wochien
enamorustherian,grimmsnarl,screamtail,sinistcha,terapagos,zaciancrowned,amoonguss,calyrexice,farigiraf,indeedeef,ninetalesalola,ursalunabloodmoon,terapagos,zaciancrowned,amoonguss,farigiraf
enamorustherian,grimmsnarl,screamtail,sinistcha,terapagos,zaciancrowned,amoonguss,calyrexice,farigiraf,indeedeef,ninetalesalola,ursalunabloodmoon,terapagos,zaciancrowned,indeedeef,ninetalesalola
enamorustherian,grimmsnarl,screamtail,sinistcha,terapagos,zaciancrowned,amoonguss,calyrexice,farigiraf,indeedeef,ninetalesalola,ursalunabloodmoon,grimmsnarl,terapagos,indeedeef,ninetalesalola
calyrexshadow,incineroar,ragingbolt,rillaboom,tornadus,zamazentacrowned,amoonguss,calyrexshadow,rillaboom,tornadus,urshifurapidstrike,zamazentacrowned,tornadus,zamazentacrowned,calyrexshadow,tornadus
calyrexshadow,incineroar,ragingbolt,rillaboom,tornadus,zamazentacrowned,amoonguss,calyrexshadow,rillaboom,tornadus,urshifurapidstrike,zamazentacrowned,tornadus,zamazentacrowned,calyrexshadow,tornadus
calyrexshadow,incineroar,ragingbolt,rillaboom,tornadus,zamazentacrowned,amoonguss,calyrexshadow,rillaboom,tornadus,urshifurapidstrike,zamazentacrowned,tornadus,zamazentacrowned,calyrexshadow,tornadus
calyrexshadow,incineroar,ragingbolt,rillaboom,tornadus,zamazentacrowned,amoonguss,calyrexshadow,rillaboom,tornadus,urshifurapidstrike,zamazentacrowned,tornadus,zamazentacrowned,rillaboom,tornadus
archaludon,lugia,palkiaorigin,politoed,primarina,vivillonfancy,electabuzz,lugia,primarina,reshiram,weavile,wochien,archaludon,politoed,electabuzz,primarina
archaludon,lugia,palkiaorigin,politoed,primarina,vivillonfancy,electabuzz,lugia,primarina,reshiram,weavile,wochien,archaludon,primarina,electabuzz,primarina
archaludon,lugia,palkiaorigin,politoed,primarina,vivillonfancy,electabuzz,lugia,primarina,reshiram,weavile,wochien,archaludon,palkiaorigin,electabuzz,primarina
amoonguss,araquanid,cresselia,hariyama,heatran,urshifurapidstrike,annihilape,gastrodon,ironmoth,sneasler,tinkaton,whimsicott,amoonguss,cresselia,annihilape,whimsicott
amoonguss,araquanid,cresselia,hariyama,heatran,urshifurapidstrike,annihilape,gastrodon,ironmoth,sneasler,tinkaton,whimsicott,cresselia,hariyama,sneasler,whimsicott
glimmora,incineroar,ironhands,lunala,luxray,zaciancrowned,chienpao,eternatus,ogerponhearthflame,rillaboom,urshifurapidstrike,zamazentacrowned,incineroar,lunala,ogerponhearthflame,rillaboom
chienpao,eternatus,ogerponhearthflame,rillaboom,urshifurapidstrike,zamazentacrowned,glimmora,incineroar,ironhands,lunala,luxray,zaciancrowned,ogerponhearthflame,zamazentacrowned,incineroar,lunala
glimmora,incineroar,ironhands,lunala,luxray,zaciancrowned,chienpao,eternatus,ogerponhearthflame,rillaboom,urshifurapidstrike,zamazentacrowned,incineroar,lunala,ogerponhearthflame,zamazentacrowned
amoonguss,fluttermane,incineroar,koraidon,lunala,ursaluna,farigiraf,grimmsnarl,miraidon,ogerponcornerstone,volcarona,zamazentacrowned,fluttermane,koraidon,farigiraf,miraidon
amoonguss,fluttermane,incineroar,koraidon,lunala,ursaluna,farigiraf,grimmsnarl,miraidon,ogerponcornerstone,volcarona,zamazentacrowned,incineroar,koraidon,grimmsnarl,miraidon
calyrexshadow,chiyu,gholdengo,murkrow,ogerponhearthflame,rayquaza,araquanid,heatran,indeedeef,terapagos,urshifurapidstrike,zaciancrowned,chiyu,rayquaza,indeedeef,terapagos
