j1_1,j1_2,j1_3,j1_4,j1_5,j1_6,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j1_l1,j1_l2,j2_l1,j2_l2
9,113,161,236,507,526,9,11,68,147,179,527,161,507,11,527
9,113,161,236,507,526,9,11,68,147,179,527,161,507,11,68
9,113,161,236,507,526,9,11,68,147,179,527,161,507,9,11
18,147,352,361,446,577,179,236,262,406,508,551,18,361,179,508
18,147,352,361,446,577,179,236,262,406,508,551,147,577,179,508
56,388,406,462,508,573,245,268,317,321,508,558,56,388,317,508
236,263,321,462,551,556,9,55,147,238,466,527,236,263,55,238
50,106,263,556,561,573,56,67,307,345,359,495,556,561,307,495
9,113,179,236,464,527,9,113,161,236,507,526,9,527,9,236
50,106,263,556,561,573,56,67,307,345,359,495,50,561,56,67
9,55,147,238,466,527,236,263,321,462,551,556,147,238,236,263
9,113,161,236,507,526,9,113,179,236,464,527,9,236,236,527
50,106,263,556,561,573,56,67,307,345,359,495,263,574,56,67
9,113,161,236,507,526,9,113,179,236,464,527,236,507,236,527
147,179,236,406,527,530,9,113,179,236,464,527,147,527,464,527
147,179,236,406,527,530,9,113,179,236,464,527,147,527,464,527
147,179,236,406,527,530,9,113,179,236,464,527,147,527,464,527
147,179,236,406,527,530,9,113,179,236,464,527,147,527,179,464
55,147,251,269,321,361,9,55,206,236,321,530,147,321,236,531
115,138,246,334,485,520,171,270,301,501,506,527,138,485,171,506
55,206,269,400,462,540,50,56,106,238,297,573,400,462,56,572
55,206,269,400,462,540,50,56,106,238,297,573,55,462,56,572
115,138,246,334,485,520,171,270,301,501,506,527,138,334,171,270
140,206,430,446,495,570,198,209,269,280,400,524,140,206,280,524
140,206,430,446,495,570,198,209,269,280,400,524,206,430,209,280
147,257,286,343,404,405,104,213,282,283,526,561,147,286,104,561
104,213,282,283,526,561,147,257,286,343,404,405,282,561,286,343
147,257,286,343,404,405,104,213,282,283,526,561,147,286,282,561
9,60,236,243,257,271,50,173,398,399,422,514,9,236,50,173
9,60,236,243,257,271,50,173,398,399,422,514,243,257,50,173
9,60,236,243,257,271,50,173,398,399,422,514,236,257,50,422
0,68,173,247,422,514,40,378,381,406,428,561,0,68,40,406
0,68,173,247,422,514,40,378,381,406,428,561,0,68,406,428
0,68,173,247,422,514,40,378,381,406,428,561,68,247,406,428
73,100,171,179,233,410,11,16,177,307,340,342,100,410,307,340
73,100,171,179,233,410,11,16,177,307,340,342,100,171,177,340
56,226,245,345,526,561,50,388,406,413,464,573,56,226,388,413
56,226,245,345,526,561,50,388,406,413,464,573,56,226,406,464
31,113,248,251,283,334,50,61,220,300,339,459,248,251,50,300
31,113,248,251,283,334,50,61,220,300,339,459,283,334,61,339
56,74,236,321,530,551,55,147,236,269,321,530,74,551,236,321
56,74,236,321,530,551,55,147,236,269,321,530,321,551,236,321
56,74,236,321,530,551,55,147,236,269,321,530,321,551,147,321
11,16,20,147,307,408,9,11,68,147,179,527,20,307,9,11
9,11,68,147,179,527,11,16,20,147,307,408,11,179,20,147
9,11,68,147,179,527,11,16,20,147,307,408,9,68,20,147
279,282,344,400,495,507,9,245,258,265,314,325,400,495,9,265
18,300,321,343,361,530,124,182,307,354,533,573,18,361,354,574
55,209,251,342,446,530,140,245,321,336,343,526,55,251,321,343
55,209,251,342,446,530,140,245,321,336,343,526,55,251,140,336
67,188,232,261,286,393,68,246,265,284,468,530,67,261,265,531
67,188,232,261,286,393,68,246,265,284,468,530,261,286,68,531
67,188,232,261,286,393,68,246,265,284,468,530,232,261,68,531
203,234,268,337,417,523,65,143,179,268,339,547,234,523,143,547
203,234,268,337,417,523,65,143,179,268,339,547,234,417,143,547
47,116,186,360,419,467,84,108,217,429,453,557,116,186,217,453
47,116,186,360,419,467,84,108,217,429,453,557,47,186,108,453
9,113,161,236,507,526,11,16,20,147,307,408,9,161,20,307
9,113,161,236,507,526,11,16,20,147,307,408,9,161,11,16
9,113,161,236,507,526,11,16,20,147,307,408,161,236,11,307
206,236,374,406,527,530,11,185,206,347,378,527,206,236,206,378
206,236,374,406,527,530,11,185,206,347,378,527,206,236,206,378
206,236,374,406,527,530,11,185,206,347,378,527,206,406,206,378
11,18,67,307,446,517,179,236,262,406,508,551,11,307,179,508
11,18,67,307,446,517,179,236,262,406,508,551,67,517,179,508
22,51,172,199,300,312,11,40,169,245,283,530,22,312,169,531
22,51,172,199,300,312,11,40,169,245,283,530,300,312,11,40
22,51,172,199,300,312,11,40,169,245,283,530,300,312,11,283
11,30,60,413,447,581,200,220,236,344,485,507,30,413,200,344
11,30,60,413,447,581,200,220,236,344,485,507,11,413,200,236
55,206,236,269,321,530,56,68,508,526,530,573,206,236,68,508
17,55,139,147,339,462,50,96,226,236,263,345,55,462,226,263
56,68,508,526,530,573,51,56,198,238,263,430,56,508,51,56
172,189,221,448,451,494,72,155,370,389,561,581,189,221,155,370
172,189,221,448,451,494,72,155,370,389,561,581,189,448,155,561
172,189,221,448,451,494,72,155,370,389,561,581,172,189,155,561
55,74,147,321,526,561,9,19,166,206,263,286,321,561,166,286
11,206,236,307,406,447,280,377,507,523,526,561,11,236,523,561
161,209,344,406,408,501,147,226,243,245,469,526,209,501,147,245
161,209,344,406,408,501,147,226,243,245,469,526,209,501,147,245
161,209,344,406,408,501,147,226,243,245,469,526,209,501,243,469
147,196,206,270,449,464,11,18,67,307,446,517,206,449,11,307
147,196,206,270,449,464,11,18,67,307,446,517,206,449,67,517
109,283,318,414,486,522,10,198,255,361,430,526,318,414,198,255
109,283,318,414,486,522,10,198,255,361,430,526,109,486,198,361
109,283,318,414,486,522,10,198,255,361,430,526,109,486,198,255
65,179,224,234,344,395,109,334,446,486,501,577,234,395,501,577
109,334,446,486,501,577,65,179,224,234,344,395,334,501,179,224
109,334,446,486,501,577,65,179,224,234,344,395,334,486,179,224
11,18,67,307,446,517,11,16,20,147,307,408,18,307,20,147
11,18,67,307,446,517,11,16,20,147,307,408,67,517,16,408
11,18,67,307,446,517,11,16,20,147,307,408,67,446,11,307
11,185,206,347,378,527,9,39,64,361,389,508,347,527,9,508
11,185,206,347,378,527,9,39,64,361,389,508,206,527,9,508
50,56,198,344,393,430,105,225,270,286,388,524,50,56,286,524
50,56,198,344,393,430,105,225,270,286,388,524,50,56,286,524
9,11,68,147,179,527,9,39,64,361,389,508,11,68,9,508
9,11,68,147,179,527,9,39,64,361,389,508,11,68,9,508
9,11,68,147,179,527,9,39,64,361,389,508,9,11,389,508
161,263,276,430,464,561,18,30,76,113,370,389,464,561,76,113
161,263,276,430,464,561,18,30,76,113,370,389,161,464,18,76
55,147,236,321,343,530,50,56,67,263,556,560,55,236,50,560
50,67,161,263,286,526,9,147,245,321,530,573,161,263,9,245
68,109,140,161,188,486,17,179,345,388,408,530,68,140,17,345
68,109,140,161,188,486,17,179,345,388,408,530,68,140,179,408
68,109,140,161,188,486,17,179,345,388,408,530,161,188,179,408
11,160,239,511,537,548,18,73,134,189,199,370,160,511,73,134
11,160,239,511,537,548,18,73,134,189,199,370,537,548,199,370
111,112,205,243,484,511,250,261,274,276,324,497,484,511,261,324
250,261,274,276,324,497,111,112,205,243,484,511,261,497,204,243
76,361,372,466,484,541,132,162,318,331,406,551,361,541,132,406
76,361,372,466,484,541,132,162,318,331,406,551,76,361,331,406
76,361,372,466,484,541,132,162,318,331,406,551,76,361,331,406
76,361,372,466,484,541,132,162,318,331,406,551,361,541,132,406
9,113,236,245,263,321,161,236,263,321,344,464,263,321,321,464
56,236,388,406,530,570,55,206,236,269,321,446,236,571,55,236
172,256,260,372,389,581,20,109,131,177,530,568,172,256,109,529
172,256,260,372,389,581,20,109,131,177,530,568,172,256,20,568
55,177,206,321,345,551,50,161,200,206,209,286,321,551,200,209
55,177,206,321,345,551,265,269,337,396,508,526,206,321,269,396
236,245,286,321,406,551,50,161,200,206,209,286,236,286,200,209
55,67,161,209,255,388,55,236,245,321,446,501,67,161,55,236
234,280,329,338,456,516,172,189,221,448,451,494,234,516,172,189
234,280,329,338,456,516,172,189,221,448,451,494,234,516,172,189
234,280,329,338,456,516,172,189,221,448,451,494,280,329,172,189
234,280,329,338,456,516,172,189,221,448,451,494,329,456,189,448
74,91,272,357,518,540,17,203,314,318,408,430,91,540,17,430
74,91,272,357,518,540,17,203,314,318,408,430,74,91,17,430
9,113,161,236,507,526,9,11,68,147,179,527,113,161,9,179
9,113,161,236,507,526,9,11,68,147,179,527,161,507,9,11
9,113,161,236,507,526,9,11,68,147,179,527,161,507,11,68
9,18,161,236,406,527,9,11,68,147,179,527,161,406,9,11
9,18,161,236,406,527,9,11,68,147,179,527,9,18,11,147
161,188,209,413,468,501,68,113,143,508,551,570,188,468,113,569
161,188,209,413,468,501,68,113,143,508,551,570,188,468,508,569
9,113,161,236,507,526,147,179,236,406,527,530,161,236,236,406
147,179,236,406,527,530,9,113,161,236,507,526,236,527,9,161
206,319,378,425,514,525,31,248,251,283,334,408,206,514,334,408
31,248,251,283,334,408,206,319,378,425,514,525,248,251,206,514
17,21,254,261,339,386,0,20,82,157,213,238,254,386,20,238
17,21,254,261,339,386,0,20,82,157,213,238,17,386,20,238
67,236,286,321,526,561,67,236,286,321,526,561,286,321,286,526
56,112,321,527,530,561,67,236,286,321,526,561,56,112,236,321
72,155,370,389,561,581,36,306,334,362,459,492,155,561,36,362
72,155,370,389,561,581,36,306,334,362,459,492,155,561,36,459
72,155,370,389,561,581,36,306,334,362,459,492,155,561,459,492
72,155,370,389,561,581,36,306,334,362,459,492,155,561,306,334
72,155,370,389,561,581,36,306,334,362,459,492,155,389,362,459
56,406,462,508,530,573,9,56,68,113,388,573,508,531,68,113
9,113,161,236,507,526,179,236,262,406,508,551,161,507,406,508
9,113,161,236,507,526,179,236,262,406,508,551,161,236,236,508
9,113,161,236,507,526,179,236,262,406,508,551,161,236,236,551
279,282,344,400,495,507,50,96,226,236,263,345,282,400,236,263
109,143,206,226,345,486,68,238,269,495,530,570,206,226,68,571
109,143,206,226,345,486,68,238,269,495,530,570,109,143,269,571
18,112,147,169,296,361,62,113,131,171,334,462,147,361,171,462
18,112,147,169,296,361,62,113,131,171,334,462,18,112,62,334
18,112,147,169,296,361,62,113,131,171,334,462,18,361,62,334
115,141,169,238,462,489,70,173,206,446,485,486,141,462,70,486
115,141,169,238,462,489,70,173,206,446,485,486,141,462,70,485
115,141,169,238,462,489,70,173,206,446,485,486,141,462,485,486
115,141,169,238,462,489,70,173,206,446,485,486,141,462,485,486
0,20,61,147,216,296,39,110,131,195,314,581,216,296,131,195
0,20,61,147,216,296,39,110,131,195,314,581,147,216,131,195
0,20,61,147,216,296,39,110,131,195,314,581,20,216,39,131
236,237,406,508,530,570,9,16,161,198,354,430,508,571,161,198
9,60,81,236,243,435,234,280,441,456,507,556,236,243,234,280
9,60,81,236,243,435,234,280,441,456,507,556,236,243,234,280
9,60,81,236,243,435,234,280,441,456,507,556,236,243,507,556
50,143,161,388,413,573,198,209,269,280,400,524,50,413,209,400
57,234,280,441,507,556,30,161,206,370,449,527,234,280,161,527
57,234,280,441,507,556,30,161,206,370,449,527,234,280,206,449
50,143,161,388,413,573,198,209,269,280,400,524,413,574,280,524
236,263,321,462,551,556,67,188,232,261,286,393,236,321,261,286
67,188,232,261,286,393,236,263,321,462,551,556,188,286,263,556
67,188,232,261,286,393,236,263,321,462,551,556,188,261,236,263
0,50,68,196,399,422,30,61,161,206,370,527,196,399,161,527
0,50,68,196,399,422,30,61,161,206,370,527,196,399,161,206
0,50,68,196,399,422,30,61,161,206,370,527,50,422,161,527
206,318,430,446,495,570,68,246,265,284,468,530,495,571,246,468
206,318,430,446,495,570,68,246,265,284,468,530,495,571,265,284
56,67,198,344,393,430,245,321,336,343,361,526,56,430,245,336
56,67,198,344,393,430,245,321,336,343,361,526,56,430,321,336
245,321,336,343,361,526,56,67,198,344,393,430,321,336,56,67
206,236,374,406,527,530,9,11,68,147,179,527,374,406,11,179
206,236,374,406,527,530,9,11,68,147,179,527,236,406,9,179
206,236,374,406,527,530,9,11,68,147,179,527,206,406,9,179
147,196,206,270,449,464,18,147,352,361,446,577,206,449,352,577
147,196,206,270,449,464,18,147,352,361,446,577,196,464,352,577
18,147,352,361,446,577,147,196,206,270,449,464,147,577,196,464
147,179,236,406,527,530,18,147,352,361,446,577,179,406,147,577
18,147,352,361,446,577,147,179,236,406,527,530,147,577,179,406
18,147,352,361,446,577,147,179,236,406,527,530,147,577,179,406
56,226,245,345,526,561,9,55,147,238,466,527,56,226,55,238
56,226,245,345,526,561,9,55,147,238,466,527,56,526,147,238
163,235,322,371,403,426,32,187,294,309,373,438,163,322,32,309
163,235,322,371,403,426,32,187,294,309,373,438,235,426,32,309
163,235,322,371,403,426,32,187,294,309,373,438,235,426,309,438
53,84,217,402,429,557,89,135,259,445,461,499,84,217,461,499
53,84,217,402,429,557,89,135,259,445,461,499,402,557,135,259
269,286,343,508,530,570,67,245,286,321,530,561,343,508,286,531
50,67,161,263,286,526,67,245,286,321,530,561,67,263,67,321
56,68,134,428,561,573,17,55,139,147,339,462,56,574,55,462
245,254,388,412,422,497,20,101,200,344,485,523,254,422,485,523
245,254,388,412,422,497,20,101,200,344,485,523,254,422,200,485
74,179,297,428,508,570,161,206,226,239,269,462,74,179,206,226
74,179,297,428,508,570,161,206,226,239,269,462,297,428,206,226
215,243,268,462,478,567,161,206,226,239,269,462,215,567,206,239
215,243,268,462,478,567,161,206,226,239,269,462,243,478,206,226
56,67,238,530,561,573,67,200,209,280,388,573,561,574,209,280
172,189,221,448,451,494,48,78,177,215,427,562,189,448,48,427
172,189,221,448,451,494,48,78,177,215,427,562,189,448,48,177
172,189,221,448,451,494,48,78,177,215,427,562,189,448,48,177
31,91,139,265,561,573,9,105,280,286,388,507,31,265,9,286
55,342,396,408,446,530,161,236,255,263,498,556,55,396,236,263
9,105,280,286,388,507,31,91,139,265,561,573,280,388,91,574
31,91,139,265,561,573,9,105,280,286,388,507,91,574,9,286
55,342,396,408,446,530,161,236,255,263,498,556,55,396,255,263
257,265,270,334,530,570,206,236,250,321,336,346,265,334,206,346
257,265,270,334,530,570,206,236,250,321,336,346,270,334,206,346
66,87,169,407,530,577,171,175,203,269,357,506,169,407,269,506
66,87,169,407,530,577,171,175,203,269,357,506,407,577,175,203
30,137,243,370,480,556,161,357,413,446,469,519,30,556,161,413
30,137,243,370,480,556,161,357,413,446,469,519,370,556,413,469
238,245,248,321,336,561,9,55,161,265,406,530,238,336,55,406
283,299,408,497,521,570,101,104,213,282,526,561,408,497,101,561
283,299,408,497,521,570,101,104,213,282,526,561,283,408,101,561
56,96,113,230,321,466,106,238,251,286,417,526,56,321,106,251
56,96,113,230,321,466,106,238,251,286,417,526,113,321,238,417
56,96,113,230,321,466,106,238,251,286,417,526,56,466,238,286
161,206,209,263,377,556,18,265,270,286,361,530,161,209,270,361
18,265,270,286,361,530,161,206,209,263,377,556,18,361,206,263
11,182,337,446,497,560,74,105,179,225,226,501,11,337,74,179
11,18,225,233,306,361,56,67,236,263,556,560,18,306,56,556
36,306,334,362,459,492,10,264,271,519,558,568,306,334,10,519
36,306,334,362,459,492,10,264,271,519,558,568,36,362,10,519
36,306,334,362,459,492,10,264,271,519,558,568,362,459,10,264
36,306,334,362,459,492,10,264,271,519,558,568,306,334,264,568
68,200,209,245,255,286,56,147,236,388,406,530,68,255,56,236
9,161,198,236,263,430,56,206,397,530,560,573,236,263,56,560
9,161,198,236,263,430,56,206,397,530,560,573,236,263,531,560
147,196,206,270,449,464,9,113,161,236,507,526,206,449,161,236
147,196,206,270,449,464,9,113,161,236,507,526,206,449,161,236
147,257,286,343,404,405,68,198,245,430,527,566,147,405,68,566
147,257,286,343,404,405,68,198,245,430,527,566,257,405,68,430
147,196,206,270,449,464,9,113,161,236,507,526,206,449,161,236
67,109,161,188,486,573,55,206,269,400,540,559,67,486,206,400
67,109,161,188,486,573,55,206,269,400,540,559,67,161,206,400
67,109,161,188,486,573,55,206,269,400,540,559,67,161,206,400
11,18,67,307,446,517,9,113,161,236,507,526,18,307,113,161
11,18,67,307,446,517,9,113,161,236,507,526,11,517,9,161
56,74,161,236,263,406,105,236,238,286,345,526,263,406,236,238
56,74,161,236,263,406,105,236,238,286,345,526,56,236,105,236
105,236,238,286,526,561,71,189,501,514,516,576,286,561,189,501
105,236,238,286,526,561,71,189,501,514,516,576,105,526,189,501
147,245,321,527,561,570,71,189,501,514,516,576,245,321,189,501
11,185,206,347,378,527,147,196,206,270,449,464,347,527,449,464
9,18,161,236,406,527,147,179,236,406,527,530,161,527,147,531
11,185,206,347,378,527,147,196,206,270,449,464,11,206,449,464
147,179,236,406,527,530,9,18,161,236,406,527,179,531,9,406
147,179,236,406,527,530,9,18,161,236,406,527,179,531,9,406
147,196,206,270,449,464,11,185,206,347,378,527,449,464,347,527
50,56,67,238,263,561,55,147,206,245,321,344,56,238,55,206
50,56,67,238,263,561,55,147,206,245,321,344,50,263,55,206
206,236,374,406,527,530,11,16,20,147,307,408,206,406,11,16
11,16,20,147,307,408,206,236,374,406,527,530,11,307,206,406
73,254,257,361,530,556,55,74,147,321,526,561,254,257,321,561
226,243,245,286,396,526,50,263,507,556,560,573,226,286,50,263
226,243,245,286,396,526,50,263,507,556,560,573,245,286,50,263
226,243,245,286,396,526,50,263,507,556,560,573,226,396,50,263
73,254,257,361,530,556,25,56,113,245,466,558,73,257,56,466
73,254,257,361,530,556,25,56,113,245,466,558,73,257,56,466
0,20,61,147,296,323,298,305,339,381,449,526,296,323,305,449
0,20,61,147,296,323,298,305,339,381,449,526,20,323,339,449
50,56,238,377,404,573,147,236,243,251,301,321,238,572,147,251
50,56,238,377,404,573,147,236,243,251,301,321,238,572,236,243
88,174,375,463,470,565,229,273,316,334,444,538,375,463,229,334
88,174,375,463,470,565,229,273,316,334,444,538,174,463,273,334
11,18,67,307,446,517,9,113,179,236,464,527,67,517,236,464
9,113,179,236,464,527,11,18,67,307,446,517,9,464,11,67
11,18,67,307,446,517,9,113,179,236,464,527,11,307,9,236
50,61,183,300,339,459,249,260,318,372,389,581,300,459,249,260
50,61,183,300,339,459,249,260,318,372,389,581,61,339,372,389
74,428,506,508,559,570,112,239,269,345,468,561,428,508,112,239
74,428,506,508,559,570,112,239,269,345,468,561,74,428,468,561
74,79,226,261,393,501,76,285,312,315,325,389,261,501,325,389
74,79,226,261,393,501,76,285,312,315,325,389,226,501,285,389
74,79,226,261,393,501,113,143,188,226,251,501,261,393,226,251
74,79,226,261,393,501,113,143,188,226,251,501,226,261,226,251
72,155,370,389,561,581,70,173,206,446,485,486,155,370,70,485
72,155,370,389,561,581,70,173,206,446,485,486,155,561,70,485
67,109,161,315,486,573,17,379,446,495,508,570,161,315,17,508
72,155,370,389,561,581,70,173,206,446,485,486,155,370,70,485
67,109,161,315,486,573,17,379,446,495,508,570,161,574,379,495
72,155,370,389,561,581,70,173,206,446,485,486,155,370,206,485
11,185,206,347,378,527,11,18,67,307,446,517,347,527,446,517
11,18,67,307,446,517,11,185,206,347,378,527,67,517,206,527
22,85,238,377,390,408,50,96,226,236,263,345,238,377,263,345
147,196,206,270,449,464,179,236,262,406,508,551,206,449,179,236
147,196,206,270,449,464,179,236,262,406,508,551,206,449,179,236
147,179,236,406,527,530,179,236,262,406,508,551,147,527,236,508
147,179,236,406,527,530,179,236,262,406,508,551,236,531,236,551
31,222,248,251,290,408,2,15,48,193,401,418,290,408,401,418
31,222,248,251,290,408,2,15,48,193,401,418,248,251,2,15
73,91,225,233,307,357,250,258,324,391,497,503,225,307,497,503
250,258,324,391,497,503,73,91,225,233,307,357,324,497,307,357
250,258,324,391,497,503,73,91,225,233,307,357,497,503,225,307
9,19,206,263,286,568,25,56,113,245,466,558,19,568,56,558
