j1_1,j1_2,j1_3,j1_4,j1_5,j1_6,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j1_l1,j1_l2,j2_l1,j2_l2
corviknight,mabosstiff,pelipper,poliwrath,sinistcha,sylveon,electabuzz,goodra,hitmontop,metagross,noivern,wigglytuff,corviknight,sylveon,hitmontop,metagross
amoonguss,clawitzer,kyuremblack,palkia,regirock,rotomheat,comfey,hooh,incineroar,kyogre,regieleki,riolu,kyuremblack,palkia,kyogre,riolu
amoonguss,clawitzer,kyuremblack,palkia,regirock,rotomheat,comfey,hooh,incineroar,kyogre,regieleki,riolu,kyuremblack,palkia,kyogre,riolu
amoonguss,clawitzer,kyuremblack,palkia,regirock,rotomheat,comfey,hooh,incineroar,kyogre,regieleki,riolu,amoonguss,clawitzer,kyogre,riolu
basculegion,indeedee,kyogre,pelipper,screamtail,solgaleo,amoonguss,calyrexshadow,groudon,ragingbolt,trevenant,typhlosion,indeedee,pelipper,ragingbolt,trevenant
basculegion,indeedee,kyogre,pelipper,screamtail,solgaleo,amoonguss,calyrexshadow,groudon,ragingbolt,trevenant,typhlosion,kyogre,pelipper,calyrexshadow,trevenant
basculegion,indeedee,kyogre,pelipper,screamtail,solgaleo,amoonguss,calyrexshadow,groudon,ragingbolt,trevenant,typhlosion,indeedee,kyogre,groudon,trevenant
chiyu,fluttermane,gothitelle,groudon,jumpluff,ragingbolt,amoonguss,calyrexshadow,chienpao,dragonite,ragingbolt,zamazentacrowned,groudon,jumpluff,chienpao,zamazentacrowned
alcremie,gallade,incineroar,miraidon,terapagos,umbreon,calyrexshadow,incineroar,indeedeef,terapagos,urshifurapidstrike,whimsicott,alcremie,umbreon,indeedeef,terapagos
farigiraf,hooh,miraidon,orthworm,ursaluna,urshifurapidstrike,incineroar,ironhands,lunala,malamar,ursalunabloodmoon,zaciancrowned,farigiraf,hooh,incineroar,zaciancrowned
farigiraf,hooh,miraidon,orthworm,ursaluna,urshifurapidstrike,incineroar,ironhands,lunala,malamar,ursalunabloodmoon,zaciancrowned,hooh,ursaluna,ironhands,lunala
chienpao,eternatus,rillaboom,tornadus,urshifurapidstrike,zamazentacrowned,arcaninehisui,brutebonnet,chiyu,cresselia,koraidon,zekrom,eternatus,tornadus,arcaninehisui,zekrom
arcaninehisui,brutebonnet,chiyu,cresselia,koraidon,zekrom,chienpao,eternatus,rillaboom,tornadus,urshifurapidstrike,zamazentacrowned,brutebonnet,cresselia,eternatus,tornadus
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,lunala,miraidon,chiyu,fluttermane
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,lunala,miraidon,chiyu,koraidon
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,amoonguss,calyrexshadow,chienpao,dragonite,ursalunabloodmoon,zamazentacrowned,lunala,miraidon,calyrexshadow,zamazentacrowned
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,amoonguss,calyrexshadow,chienpao,dragonite,ursalunabloodmoon,zamazentacrowned,lunala,miraidon,calyrexshadow,chienpao
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,amoonguss,calyrexshadow,chienpao,dragonite,ursalunabloodmoon,zamazentacrowned,miraidon,whimsicott,calyrexshadow,zamazentacrowned
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,amoonguss,calyrexshadow,chienpao,dragonite,ursalunabloodmoon,zamazentacrowned,lunala,miraidon,calyrexshadow,zamazentacrowned
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,amoonguss,calyrexshadow,chienpao,dragonite,ursalunabloodmoon,zamazentacrowned,lunala,miraidon,calyrexshadow,zamazentacrowned
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,amoonguss,calyrexshadow,chienpao,dragonite,ursalunabloodmoon,zamazentacrowned,lunala,miraidon,calyrexshadow,chienpao
dondozo,flamigo,indeedeef,ironhands,metagross,tatsugiri,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,metagross,tatsugiri,lunala,miraidon
dondozo,flamigo,indeedeef,ironhands,metagross,tatsugiri,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,metagross,tatsugiri,lunala,miraidon
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,calyrexshadow,clefairy,grimmsnarl,incineroar,miraidon,rillaboom,urshifurapidstrike,whimsicott,grimmsnarl,miraidon
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,calyrexshadow,clefairy,grimmsnarl,incineroar,miraidon,rillaboom,urshifurapidstrike,whimsicott,calyrexshadow,incineroar
chienpao,heatran,landorus,terapagos,urshifurapidstrike,zaciancrowned,amoonguss,dialgaorigin,lilliganthisui,lunala,ragingbolt,torkoal,chienpao,landorus,lilliganthisui,torkoal
chienpao,heatran,landorus,terapagos,urshifurapidstrike,zaciancrowned,amoonguss,dialgaorigin,lilliganthisui,lunala,ragingbolt,torkoal,terapagos,urshifurapidstrike,amoonguss,ragingbolt
farigiraf,miraidon,necrozmadawnwings,ogerponcornerstone,pelipper,ursaluna,fluttermane,incineroar,jumpluff,kingambit,koraidon,thundurustherian,miraidon,necrozmadawnwings,fluttermane,koraidon
farigiraf,miraidon,necrozmadawnwings,ogerponcornerstone,pelipper,ursaluna,fluttermane,incineroar,jumpluff,kingambit,koraidon,thundurustherian,miraidon,pelipper,fluttermane,koraidon
dragapult,kyogre,landorustherian,murkrow,urshifurapidstrike,zaciancrowned,ditto,indeedeef,torkoal,walkingwake,whimsicott,zamazentacrowned,kyogre,murkrow,walkingwake,zamazentacrowned
dragapult,kyogre,landorustherian,murkrow,urshifurapidstrike,zaciancrowned,ditto,indeedeef,torkoal,walkingwake,whimsicott,zamazentacrowned,dragapult,murkrow,indeedeef,walkingwake
gengar,malamar,milotic,mukalola,rillaboom,volcarona,annihilape,florges,gholdengo,infernape,torterra,vivillon,milotic,rillaboom,torterra,vivillon
gengar,malamar,milotic,mukalola,rillaboom,volcarona,annihilape,florges,gholdengo,infernape,torterra,vivillon,gengar,milotic,florges,torterra
gengar,malamar,milotic,mukalola,rillaboom,volcarona,annihilape,florges,gholdengo,infernape,torterra,vivillon,malamar,rillaboom,annihilape,infernape
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,calyrexshadow,ogerponhearthflame,ragingbolt,rillaboom,smeargle,zamazentacrowned,lunala,miraidon,calyrexshadow,ogerponhearthflame
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,calyrexshadow,ogerponhearthflame,ragingbolt,rillaboom,smeargle,zamazentacrowned,lunala,miraidon,ragingbolt,rillaboom
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,calyrexshadow,ogerponhearthflame,ragingbolt,rillaboom,smeargle,zamazentacrowned,lunala,miraidon,calyrexshadow,smeargle
calyrexshadow,fluttermane,gyarados,ogerpon,rillaboom,terapagos,bastiodon,farigiraf,groudon,ironhands,miraidon,ogerponhearthflame,gyarados,rillaboom,groudon,miraidon
enamorustherian,ironbundle,ironhands,lunala,regieleki,ursaluna,eternatus,landorus,ogerponcornerstone,ragingbolt,tornadus,zaciancrowned,ironhands,lunala,eternatus,tornadus
enamorustherian,ironbundle,ironhands,lunala,regieleki,ursaluna,eternatus,landorus,ogerponcornerstone,ragingbolt,tornadus,zaciancrowned,ironbundle,regieleki,eternatus,tornadus
enamorustherian,farigiraf,ironbundle,ironhands,lunala,ursaluna,calyrexshadow,chiyu,mausholdfour,ogerponwellspring,pawmot,terapagos,ironbundle,ironhands,chiyu,terapagos
enamorustherian,farigiraf,ironbundle,ironhands,lunala,ursaluna,calyrexshadow,chiyu,mausholdfour,ogerponwellspring,pawmot,terapagos,ironbundle,ironhands,chiyu,terapagos
enamorustherian,farigiraf,ironbundle,ironhands,lunala,ursaluna,calyrexshadow,chiyu,mausholdfour,ogerponwellspring,pawmot,terapagos,farigiraf,lunala,ogerponwellspring,terapagos
abomasnow,armarouge,cetitan,hatterene,magmar,mismagius,amoonguss,camerupt,eelektross,indeedeef,rhyperior,slowbro,abomasnow,hatterene,eelektross,indeedeef
abomasnow,armarouge,cetitan,hatterene,magmar,mismagius,amoonguss,camerupt,eelektross,indeedeef,rhyperior,slowbro,hatterene,mismagius,indeedeef,slowbro
incineroar,lunala,ragingbolt,rillaboom,terapagos,volcarona,calyrexshadow,incineroar,ogerponhearthflame,ragingbolt,rillaboom,zamazentacrowned,lunala,volcarona,calyrexshadow,zamazentacrowned
incineroar,lunala,ragingbolt,rillaboom,terapagos,volcarona,calyrexshadow,incineroar,ogerponhearthflame,ragingbolt,rillaboom,zamazentacrowned,terapagos,volcarona,calyrexshadow,incineroar
brutebonnet,calyrexshadow,chiyu,indeedeef,koraidon,whimsicott,grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,chiyu,koraidon,incineroar,lunala
brutebonnet,calyrexshadow,chiyu,indeedeef,koraidon,whimsicott,grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,brutebonnet,indeedeef,incineroar,miraidon
brutebonnet,calyrexshadow,chiyu,indeedeef,koraidon,whimsicott,grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,calyrexshadow,indeedeef,incineroar,miraidon
calyrexshadow,ogerponhearthflame,ragingbolt,rillaboom,tornadus,zamazentacrowned,calyrexshadow,ogerponhearthflame,ragingbolt,rillaboom,smeargle,zamazentacrowned,ogerponhearthflame,zamazentacrowned,calyrexshadow,ragingbolt
calyrexshadow,ogerponhearthflame,ragingbolt,rillaboom,tornadus,zamazentacrowned,calyrexshadow,ogerponhearthflame,ragingbolt,rillaboom,smeargle,zamazentacrowned,ogerponhearthflame,zamazentacrowned,calyrexshadow,ragingbolt
jumpluff,meowstic,pyroar,rampardos,sneaselhisui,zangoose,heliolisk,jumpluff,meowstic,pyroar,rampardos,sneaselhisui,meowstic,sneaselhisui,jumpluff,sneaselhisui
jumpluff,meowstic,pyroar,rampardos,sneaselhisui,zangoose,heliolisk,jumpluff,meowstic,pyroar,rampardos,sneaselhisui,meowstic,sneaselhisui,jumpluff,sneaselhisui
jumpluff,meowstic,pyroar,rampardos,sneaselhisui,zangoose,heliolisk,jumpluff,meowstic,pyroar,rampardos,sneaselhisui,jumpluff,meowstic,meowstic,rampardos
heliolisk,jumpluff,meowstic,pyroar,rampardos,sneaselhisui,drifblim,meowstic,rampardos,silvally,sneaselhisui,zangoose,meowstic,rampardos,drifblim,meowstic
heliolisk,jumpluff,meowstic,pyroar,rampardos,sneaselhisui,drifblim,meowstic,rampardos,silvally,sneaselhisui,zangoose,meowstic,pyroar,meowstic,silvallyfairy
arbok,dewgong,lunatone,meowstic,pyroar,rampardos,dewgong,kecleon,ludicolo,meowstic,sneaselhisui,tinkaton,dewgong,meowstic,ludicolo,sneaselhisui
arbok,dewgong,lunatone,meowstic,pyroar,rampardos,dewgong,kecleon,ludicolo,meowstic,sneaselhisui,tinkaton,arbok,meowstic,kecleon,sneaselhisui
arbok,dewgong,lunatone,meowstic,pyroar,rampardos,dewgong,kecleon,ludicolo,meowstic,sneaselhisui,tinkaton,dewgong,lunatone,meowstic,sneaselhisui
armaldo,castform,heliolisk,ludicolo,meowstic,sneaselhisui,heliolisk,jumpluff,meowstic,pyroar,rampardos,sneaselhisui,armaldo,meowstic,meowstic,rampardos
armaldo,castform,heliolisk,ludicolo,meowstic,sneaselhisui,heliolisk,jumpluff,meowstic,pyroar,rampardos,sneaselhisui,castform,heliolisk,meowstic,rampardos
armaldo,castform,heliolisk,ludicolo,meowstic,sneaselhisui,heliolisk,jumpluff,meowstic,pyroar,rampardos,sneaselhisui,heliolisk,meowstic,meowstic,sneaselhisui
arbok,dewgong,lunatone,meowstic,pyroar,rampardos,gumshoos,heliolisk,jumpluff,meowstic,rampardos,sneaselhisui,lunatone,meowstic,meowstic,sneaselhisui
arbok,dewgong,lunatone,meowstic,pyroar,rampardos,gumshoos,heliolisk,jumpluff,meowstic,rampardos,sneaselhisui,dewgong,pyroar,meowstic,sneaselhisui
arbok,dewgong,lunatone,meowstic,pyroar,rampardos,gumshoos,heliolisk,jumpluff,meowstic,rampardos,sneaselhisui,lunatone,meowstic,jumpluff,meowstic
calyrexice,groudon,ironvaliant,regieleki,roaringmoon,urshifurapidstrike,annihilape,cresselia,enamorustherian,kyogre,raichu,zamazentacrowned,calyrexice,roaringmoon,cresselia,zamazentacrowned
calyrexice,groudon,ironvaliant,regieleki,roaringmoon,urshifurapidstrike,annihilape,cresselia,enamorustherian,kyogre,raichu,zamazentacrowned,calyrexice,roaringmoon,annihilape,raichu
calyrexshadow,chiyu,gothitelle,ogerponhearthflame,rayquaza,screamtail,eternatus,hooh,ogerponwellspring,spectrier,tinglu,ursalunabloodmoon,ogerponhearthflame,screamtail,eternatus,spectrier
calyrexshadow,chiyu,gothitelle,ogerponhearthflame,rayquaza,screamtail,eternatus,hooh,ogerponwellspring,spectrier,tinglu,ursalunabloodmoon,calyrexshadow,rayquaza,spectrier,ursalunabloodmoon
calyrexshadow,chiyu,gothitelle,ogerponhearthflame,rayquaza,screamtail,eternatus,hooh,ogerponwellspring,spectrier,tinglu,ursalunabloodmoon,calyrexshadow,rayquaza,eternatus,ogerponwellspring
amoonguss,baxcalibur,farigiraf,garchomp,ninetalesalola,porygon2,charizard,dragonite,incineroar,meowstic,overqwil,scovillain,garchomp,porygon2,dragonite,overqwil
charizard,dragonite,incineroar,meowstic,overqwil,scovillain,amoonguss,baxcalibur,farigiraf,garchomp,ninetalesalola,porygon2,incineroar,overqwil,baxcalibur,porygon2
brutebonnet,calyrexshadow,incineroar,koraidon,landorus,ragingbolt,amoonguss,calyrexice,farigiraf,ironhands,miraidon,urshifurapidstrike,calyrexshadow,incineroar,amoonguss,calyrexice
calyrexice,incineroar,landorus,miraidon,urshifurapidstrike,whimsicott,brutebonnet,calyrexshadow,incineroar,koraidon,landorus,ragingbolt,miraidon,whimsicott,calyrexshadow,incineroar
brutebonnet,calyrexshadow,incineroar,koraidon,landorus,ragingbolt,chienpao,grimmsnarl,ironhands,miraidon,volcarona,zamazentacrowned,incineroar,koraidon,grimmsnarl,miraidon
entei,giratina,glimmora,kyogre,regieleki,wochien,brutebonnet,calyrexshadow,incineroar,koraidon,landorus,ragingbolt,glimmora,regieleki,calyrexshadow,landorus
incineroar,ironvaliant,lunala,tyranitar,ursaluna,zaciancrowned,calyrexice,dondozo,incineroar,landorus,miraidon,tatsugiri,ironvaliant,zaciancrowned,calyrexice,miraidon
calyrexshadow,chiyu,clefairy,fluttermane,koraidon,rillaboom,amoonguss,fluttermane,incineroar,koraidon,lunala,ursaluna,fluttermane,rillaboom,incineroar,lunala
brutebonnet,calyrexshadow,incineroar,koraidon,landorus,ragingbolt,basculegion,calyrexice,fluttermane,kyogre,rillaboom,tornadus,calyrexshadow,ragingbolt,calyrexice,fluttermane
chienpao,grimmsnarl,ironhands,miraidon,volcarona,zamazentacrowned,groudon,incineroar,jumpluff,ragingbolt,terapagos,urshifurapidstrike,grimmsnarl,miraidon,groudon,jumpluff
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,calyrexshadow,ogerponhearthflame,ragingbolt,rillaboom,tornadus,zamazentacrowned,lunala,miraidon,calyrexshadow,ogerponhearthflame
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,calyrexshadow,ogerponhearthflame,ragingbolt,rillaboom,tornadus,zamazentacrowned,lunala,miraidon,ogerponhearthflame,zamazentacrowned
calyrexshadow,gastrodon,groudon,incineroar,murkrow,thundurus,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,groudon,murkrow,lunala,miraidon
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,calyrexshadow,gastrodon,groudon,incineroar,murkrow,thundurus,incineroar,lunala,groudon,murkrow
fluttermane,groudon,ogerponhearthflame,rillaboom,solgaleo,zapdosgalar,amoonguss,calyrexice,dondozo,tatsugiri,ursalunabloodmoon,urshifurapidstrike,groudon,zapdosgalar,dondozo,urshifu
fluttermane,groudon,ogerponhearthflame,rillaboom,solgaleo,zapdosgalar,amoonguss,calyrexice,dondozo,tatsugiri,ursalunabloodmoon,urshifurapidstrike,groudon,solgaleo,calyrexice,urshifu
brutebonnet,kingambit,koraidon,lunala,ragingbolt,sneasler,archaludon,kyogre,landorus,mausholdfour,miraidon,tornadus,lunala,sneasler,kyogre,tornadus
amoonguss,fluttermane,incineroar,koraidon,lunala,ursaluna,amoonguss,calyrexice,incineroar,landorus,miraidon,urshifurapidstrike,fluttermane,koraidon,calyrexice,miraidon
calyrexshadow,rillaboom,smeargle,tornadus,urshifurapidstrike,zamazentacrowned,incineroar,lunala,ragingbolt,rillaboom,terapagos,volcarona,tornadus,urshifurapidstrike,incineroar,terapagos
amoonguss,excadrill,hooh,kommoo,lunala,tyranitar,calyrexshadow,lugia,maushold,mukalola,smeargle,tinglu,amoonguss,kommoo,mukalola,smeargle
gougingfire,grimmsnarl,groudon,lilliganthisui,lunala,ragingbolt,amoonguss,calyrexshadow,incineroar,ogerponcornerstone,rillaboom,terapagos,gougingfire,groudon,calyrexshadow,ogerponcornerstone
calyrexshadow,grimmsnarl,incineroar,landorus,ogerponwellspring,terapagos,amoonguss,excadrill,hooh,kommoo,lunala,tyranitar,calyrexshadow,ogerponwellspring,hooh,kommoo
amoonguss,calyrexshadow,chiyu,miraidon,ragingbolt,tornadus,amoonguss,calyrexshadow,fluttermane,gothitelle,incineroar,koraidon,chiyu,miraidon,incineroar,koraidon
gougingfire,grimmsnarl,groudon,lilliganthisui,lunala,ragingbolt,brutebonnet,calyrexshadow,chiyu,koraidon,walkingwake,weezinggalar,groudon,lilliganthisui,brutebonnet,walkingwake
blaziken,chienpao,cryogonal,dragapult,galvantula,necrozmaduskmane,brutebonnet,calyrexshadow,chiyu,koraidon,walkingwake,weezinggalar,cryogonal,dragapult,chiyu,koraidon
corviknight,mabosstiff,pelipper,poliwrath,sinistcha,snorlax,hawlucha,magnezone,ninetalesalola,scrafty,skeledirge,ursaluna,pelipper,poliwrath,ninetalesalola,skeledirge
corviknight,mabosstiff,pelipper,poliwrath,sinistcha,snorlax,hawlucha,magnezone,ninetalesalola,scrafty,skeledirge,ursaluna,sinistcha,snorlax,magnezone,scrafty
chienpao,eternatus,ogerponcornerstone,tornadus,urshifurapidstrike,zamazentacrowned,calyrexshadow,dragapult,groudon,ragingbolt,typhlosion,whimsicott,chienpao,zamazentacrowned,dragapult,typhlosion
chienpao,eternatus,ogerponcornerstone,tornadus,urshifurapidstrike,zamazentacrowned,calyrexshadow,dragapult,groudon,ragingbolt,typhlosion,whimsicott,chienpao,zamazentacrowned,dragapult,groudon
hooh,ironbundle,ironhands,lunala,regieleki,ursaluna,archaludon,kyogre,landorustherian,murkrow,urshifurapidstrike,zaciancrowned,lunala,regieleki,kyogre,murkrow
hooh,ironbundle,ironhands,lunala,regieleki,ursaluna,archaludon,kyogre,landorustherian,murkrow,urshifurapidstrike,zaciancrowned,ironbundle,ironhands,landorustherian,murkrow
hooh,ironbundle,ironhands,lunala,regieleki,ursaluna,archaludon,kyogre,landorustherian,murkrow,urshifurapidstrike,zaciancrowned,lunala,regieleki,landorustherian,murkrow
amoonguss,baxcalibur,hitmontop,noivern,rillaboom,whimsicott,baxcalibur,empoleon,kilowattrel,lucario,quaquaval,sylveon,amoonguss,baxcalibur,empoleon,kilowattrel
amoonguss,baxcalibur,hitmontop,noivern,rillaboom,whimsicott,baxcalibur,empoleon,kilowattrel,lucario,quaquaval,sylveon,amoonguss,baxcalibur,empoleon,kilowattrel
amoonguss,baxcalibur,hitmontop,noivern,rillaboom,whimsicott,baxcalibur,empoleon,kilowattrel,lucario,quaquaval,sylveon,hitmontop,rillaboom,empoleon,kilowattrel
hydrapple,incineroar,ironhands,lunala,ursalunabloodmoon,zaciancrowned,chiyu,cresselia,fluttermane,koraidon,mudsdale,zekrom,incineroar,lunala,cresselia,mudsdale
chiyu,cresselia,fluttermane,koraidon,mudsdale,zekrom,hydrapple,incineroar,ironhands,lunala,ursalunabloodmoon,zaciancrowned,cresselia,mudsdale,lunala,ursalunabloodmoon
hooh,ironbundle,ironhands,lunala,regieleki,ursaluna,farigiraf,ironhands,miraidon,necrozmadawnwings,ogerponcornerstone,ursaluna,ironbundle,lunala,ironhands,necrozmadawnwings
hooh,ironbundle,ironhands,lunala,regieleki,ursaluna,farigiraf,ironhands,miraidon,necrozmadawnwings,ogerponcornerstone,ursaluna,ironbundle,lunala,farigiraf,miraidon
incineroar,ironvaliant,kyuremwhite,miraidon,ninetalesalola,okidogi,amoonguss,dialgaorigin,hitmontop,lunala,ragingbolt,tyranitar,incineroar,okidogi,amoonguss,ragingbolt
incineroar,ironvaliant,kyuremwhite,miraidon,ninetalesalola,okidogi,amoonguss,dialgaorigin,hitmontop,lunala,ragingbolt,tyranitar,incineroar,okidogi,hitmontop,lunala
araquanid,chienpao,landorus,terapagos,urshifurapidstrike,zaciancrowned,calyrexshadow,indeedee,mausholdfour,ogerponwellspring,terapagos,tinkaton,urshifurapidstrike,zaciancrowned,mausholdfour,terapagos
araquanid,chienpao,landorus,terapagos,urshifurapidstrike,zaciancrowned,calyrexshadow,indeedee,mausholdfour,ogerponwellspring,terapagos,tinkaton,chienpao,terapagos,calyrexshadow,indeedee
chienpao,eternatus,ogerponcornerstone,ragingbolt,tornadus,zaciancrowned,calyrexshadow,indeedee,mausholdfour,ogerponwellspring,terapagos,tinkaton,ragingbolt,tornadus,calyrexshadow,indeedee
chienpao,eternatus,ogerponcornerstone,ragingbolt,tornadus,zaciancrowned,calyrexshadow,indeedee,mausholdfour,ogerponwellspring,terapagos,tinkaton,tornadus,zacian,calyrexshadow,mausholdfour
chienpao,eternatus,ogerponcornerstone,ragingbolt,tornadus,zaciancrowned,calyrexshadow,indeedee,mausholdfour,ogerponwellspring,terapagos,tinkaton,chienpao,tornadus,calyrexshadow,indeedee
amoonguss,farigiraf,incineroar,primarina,registeel,roaringmoon,fluttermane,gallade,moltresgalar,ogerponhearthflame,torkoal,walkingwake,farigiraf,registeel,fluttermane,gallade
amoonguss,farigiraf,incineroar,primarina,registeel,roaringmoon,fluttermane,gallade,moltresgalar,ogerponhearthflame,torkoal,walkingwake,farigiraf,registeel,fluttermane,walkingwake
fluttermane,gallade,moltresgalar,ogerponhearthflame,torkoal,walkingwake,amoonguss,farigiraf,incineroar,primarina,registeel,roaringmoon,fluttermane,walkingwake,amoonguss,roaringmoon
calyrexshadow,clefairy,incineroar,ragingbolt,rillaboom,zamazentacrowned,calyrexice,farigiraf,incineroar,landorus,miraidon,urshifurapidstrike,calyrexshadow,rillaboom,miraidon,urshifurapidstrike
